iter	Passed	Remaining
278	2822	2235
279	2832	2225
280	2841	2214
281	2852	2205
282	2860	2193
283	2866	2180
284	2873	2167
285	2885	2159
286	2899	2152
287	2918	2148
288	2948	2152
289	2968	2149
290	3000	2155
291	3009	2143
292	3019	2133
293	3026	2120
294	3033	2108
295	3041	2095
296	3049	2084
297	3055	2071
298	3063	2059
299	3070	2046
300	3077	2034
301	3082	2021
302	3087	2007
303	3094	1995
304	3101	1982
305	3107	1969
306	3115	1958
307	3121	1945
308	3128	1933
309	3134	1921
310	3140	1908
311	3147	1896
312	3151	1882
313	3155	1869
314	3162	1857
315	3168	1845
316	3175	1833
317	3180	1820
318	3183	1806
319	3186	1792
320	3194	1781
321	3200	1769
322	3207	1757
323	3213	1745
324	3219	1733
325	3226	1722
326	3233	1710
327	3238	1698
328	3246	1687
329	3251	1674
330	3257	1663
331	3263	1651
332	3269	1639
333	3277	1628
334	3283	1617
335	3290	1605
336	3297	1595
337	3303	1583
338	3312	1573
339	3318	1561
340	3325	1550
341	3331	1539
342	3338	1528
343	3346	1517
344	3353	1506
345	3361	1496
346	3369	1485
347	3377	1475
348	3383	1463
349	3392	1454
350	3402	1444
351	3413	1435
352	3420	1424
353	3430	1414
354	3444	1406
355	3465	1401
356	3474	1391
357	3483	1381
358	3500	1374
359	3523	1370
360	3548	1366
361	3579	1364
362	3605	1360
363	3627	1355
364	3644	1348
365	3663	1341
366	3687	1336
367	3711	1331
368	3772	1339
369	3810	1338
370	3829	1331
371	3857	1327
372	3882	1322
373	3901	1314
374	3915	1305
375	3927	1295
376	3938	1285
377	3951	1275
378	3963	1265
379	3981	1257
380	3995	1248
381	4007	1238
382	4021	1228
383	4033	1218
384	4042	1207
385	4055	1197
386	4065	1187
387	4077	1176
388	4088	1166
389	4101	1156
390	4115	1147
391	4129	1137
392	4150	1130
393	4166	1121
394	4186	1112
395	4204	1104
396	4224	1096
397	4251	1089
398	4284	1084
399	4357	1089
400	4412	1089
401	4431	1080
402	4456	1072
403	4471	1062
404	4483	1051
405	4491	1040
406	4503	1029
407	4514	1017
408	4523	1006
409	4532	994
410	4543	983
411	4551	972
412	4558	960
413	4564	948
414	4571	936
415	4580	924
416	4589	913
417	4596	901
418	4604	890
419	4615	879
420	4624	867
421	4634	856
422	4642	845
423	4652	833
424	4664	823
425	4675	812
426	4684	800
427	4697	790
428	4705	778
429	4714	767
430	4721	755
431	4747	747
432	4757	736
433	4766	724
434	4775	713
435	4784	702
436	4794	691
437	4801	679
438	4810	668
439	4819	657
440	4828	645
441	4836	634
442	4842	623
443	4847	611
444	4854	599
445	4861	588
446	4866	577
447	4870	565
448	4875	553
449	4880	542
450	4886	530
451	4895	519
452	4901	508
453	4907	497
454	4911	485
455	4914	474
456	4917	462
457	4924	451
458	4928	440
459	4934	429
460	4939	417
461	4945	406
462	4948	395
463	4955	384
464	4961	373
465	4967	362
466	4973	351
467	4979	340
468	4983	329
469	4989	318
470	4993	307
471	5000	296
472	5006	285
473	5010	274
474	5013	263
475	5017	252
476	5023	242
477	5028	231
478	5032	220
479	5050	210
480	5063	200
481	5070	189
482	5076	178
483	5085	168
484	5091	157
485	5096	146
486	5102	136
487	5108	125
488	5114	115
489	5121	104
490	5127	93
491	5133	83
492	5138	72
493	5143	62
494	5149	52
495	5154	41
496	5160	31
497	5166	20
498	5172	10
499	5176	0
