iter	RMSE
372	5.037098996
373	5.023295964
374	5.019251764
375	5.018696261
376	5.017013794
377	5.0148462
378	5.013074914
379	5.011565149
380	5.010385951
381	5.008658364
382	5.007473372
383	5.006176803
384	5.005782596
385	5.005354981
386	5.003365687
387	5.002541087
388	5.000200535
389	4.999739224
390	4.997419192
391	4.995267211
392	4.993109814
393	4.98826847
394	4.987562352
395	4.98543515
396	4.983971241
397	4.982399843
398	4.981213745
399	4.980214345
400	4.9796401
401	4.978581197
402	4.966543495
403	4.964958283
404	4.964334236
405	4.963674696
406	4.960541922
407	4.958721984
408	4.95591612
409	4.95320276
410	4.951152411
411	4.950272308
412	4.947446307
413	4.946180547
414	4.94321471
415	4.942157921
416	4.94112336
417	4.938732753
418	4.938466414
419	4.935525387
420	4.933828049
421	4.930220148
422	4.929366464
423	4.928423057
424	4.927400729
425	4.925118833
426	4.923485136
427	4.921897569
428	4.920317798
429	4.918971995
430	4.917656356
431	4.916051867
432	4.91396897
433	4.912705547
434	4.909027028
435	4.905993245
436	4.905122055
437	4.902386911
438	4.900902718
439	4.900074126
440	4.899657427
441	4.896891116
442	4.89422289
443	4.893097583
444	4.890423885
445	4.88893595
446	4.887463565
447	4.886332081
448	4.884331269
449	4.883970461
450	4.877010517
451	4.875567538
452	4.873800769
453	4.873288854
454	4.87109926
455	4.869997913
456	4.867008412
457	4.862425527
458	4.859146222
459	4.858590469
460	4.856814963
461	4.855179891
462	4.853029383
463	4.851403188
464	4.849727387
465	4.848424829
466	4.846613463
467	4.845392737
468	4.844064374
469	4.843397324
470	4.842001348
471	4.841075735
472	4.839441349
473	4.838499365
474	4.837803596
475	4.837384659
476	4.836158648
477	4.835822758
478	4.833712417
479	4.833469222
480	4.832825711
481	4.830324284
482	4.828822366
483	4.827981021
484	4.826742294
485	4.825295416
486	4.819823094
487	4.81891034
488	4.818545485
489	4.81791188
490	4.817069563
491	4.815989426
492	4.813955759
493	4.812830329
494	4.809957677
495	4.808621625
496	4.804423683
497	4.804121483
498	4.801552711
499	4.801204876
